1 0.948266 0.981114 0.956691 0.976521 0.965571 0.963274 0.953894 0.967825 0.978257 0.970066 0.977444 0.95958 0.974778 0.972753 0.938196 0.901069 0.909719 0.891345 0.948897 0.967565 0.929428 0.941415 0.945645 0.94673 0.951124 0.940402 0.961226 0.96175 0.979588 0.977381 0.968243 0.962608 0.980051 0.988425 0.983939 0.987035 0.977636 0.986378 0.971253 0.978345 0.982346 0.990155 0.97421 0.980139 0.978195 0.991295 0.965997 0.974473 0.978971 0.970218 0.966489 0.947546 0.953485 0.903893 0.918081 0.910952 0.960379 0.931102 0.930511 0.936852 0.926611 0.862667 0.473655 0.0199943 -0.2694 0.380373 0.511122 0.459176 0.401301 0.162673 0.0819178 -0.000705901 -0.490087 -0.616749 -0.692192 -0.62037 -0.611705 -0.0070053 0.0532691 0.145992 -0.128862 -0.0928299 -0.0824087 -0.369006 -0.230848 -0.16029 0.0556947 -0.151288 -0.115213 0.00861598 0.071802 0.262848 0.448218 0.599167 0.338253 0.118391 -0.0788068 0.240783 0.457318 0.275844 0.211819 0.673008 0.754016 0.683151 0.703125 0.535571 0.562254 0.464922 0.581872 0.854106 0.880799 0.911142 0.889841 0.897189 0.907093 0.831283 0.815697 0.735875 0.82138 0.874269 0.915484 0.929168 0.93358 0.89006 0.865793 0.857762 0.92151 0.931465 0.934368 0.945483 0.951231 0.91143 0.938209 0.91988 0.886817 0.860024 0.863826 0.853136 0.883994 0.902255 0.817329 0.794353 0.554226 0.496264 0.354947 0.0659334 0.103183 0.108328 0.459118 0.142909 -0.231087 -0.418674 -0.277299 -0.479994 -0.264287 -0.107491 0.1151 0.0896496 0.257089 0.297058 0.822836 0.753301 0.012182 -0.216597 -0.299289 0.138365 -0.125024 -0.128259 0.183217 0.516106 0.60584 0.773462 0.820544 0.554257 0.0732007 -0.269905 -0.198264 0.0643253 0.595541 0.912476 0.948527 0.865599 0.845659 0.712618 0.663636 0.378149 0.413782 0.394582 0.812981 0.828841 0.928615 0.89895 0.885816 0.806435 0.765132 0.716219 0.755761 0.840067 0.947231 0.968562 0.94944 0.929142 0.886185 0.802894 0.903744 0.828151 0.978893 0.956673 0.943629 0.946866 0.972618 
0.948266 1 0.972952 0.987509 0.975464 0.984308 0.979899 0.954912 0.960527 0.966295 0.978656 0.953676 0.915664 0.949932 0.946381 0.940199 0.881566 0.913008 0.884094 0.921738 0.934893 0.909759 0.888469 0.926527 0.934098 0.930776 0.92797 0.929054 0.93742 0.955984 0.944752 0.945676 0.934209 0.952953 0.967002 0.970166 0.969857 0.965898 0.963791 0.962873 0.967825 0.950146 0.954193 0.938903 0.952758 0.948225 0.94662 0.895352 0.923351 0.9412 0.904818 0.91706 0.878813 0.882773 0.795518 0.83926 0.790108 0.910913 0.864825 0.889124 0.911793 0.861514 0.748527 0.317118 -0.0317322 -0.306182 0.282692 0.38322 0.350406 0.316689 0.0424168 -0.144667 -0.185501 -0.652095 -0.700256 -0.775733 -0.733047 -0.736327 -0.22269 -0.144715 -0.0324496 -0.284793 -0.24403 -0.242494 -0.54552 -0.378038 -0.351681 -0.0791922 -0.358189 -0.27843 -0.161572 -0.0466591 0.113137 0.326377 0.533313 0.251027 -0.04523 -0.204408 0.0994549 0.317546 0.0908605 0.115564 0.597388 0.661663 0.589879 0.630728 0.400121 0.455216 0.360905 0.429563 0.785291 0.816733 0.813457 0.880652 0.857599 0.904427 0.800894 0.790039 0.683041 0.801532 0.888776 0.920916 0.909279 0.939058 0.899281 0.837278 0.855759 0.886074 0.904033 0.938351 0.905521 0.881507 0.860998 0.866164 0.868179 0.844706 0.754058 0.803057 0.761844 0.803901 0.828289 0.768164 0.691606 0.375395 0.355466 0.284432 -0.0520866 -0.0552125 0.0307 0.282507 0.000142331 -0.425408 -0.537928 -0.42821 -0.56634 -0.400846 -0.257376 -0.0466711 -0.0130499 0.0892972 0.170162 0.67085 0.638906 -0.0443919 -0.416952 -0.342694 0.0318611 -0.274856 -0.302738 0.0511406 0.466287 0.595531 0.660434 0.745002 0.450554 -0.0522508 -0.348308 -0.332788 -0.0266626 0.533198 0.825368 0.915123 0.779399 0.716822 0.604423 0.515513 0.200807 0.263522 0.378659 0.781617 0.798565 0.880937 0.837699 0.826106 0.683926 0.668904 0.624231 0.672011 0.807597 0.847258 0.89899 0.841885 0.86549 0.81424 0.735571 0.805948 0.800362 0.933132 0.952759 0.932686 0.935714 0.913721 
0.981114 0.972952 1 0.973416 0.980161 0.982012 0.98815 0.978084 0.986531 0.972655 0.976085 0.958579 0.948739 0.970932 0.972365 0.937075 0.884242 0.906398 0.90328 0.952954 0.959021 0.929465 0.928259 0.938102 0.949647 0.952891 0.939523 0.959809 0.960698 0.981089 0.977626 0.976534 0.971282 0.984055 0.992435 0.991194 0.989997 0.990084 0.99049 0.989404 0.985224 0.980821 0.984076 0.973485 0.985184 0.981806 0.983287 0.931587 0.952078 0.965641 0.947573 0.95535 0.922083 0.923059 0.86198 0.890917 0.862204 0.933893 0.902992 0.923544 0.927213 0.888847 0.819241 0.3884 -0.0479332 -0.296984 0.326466 0.428673 0.396445 0.35566 0.0984194 -0.078215 -0.10641 -0.612057 -0.705772 -0.761635 -0.709839 -0.68958 -0.147137 -0.0865427 0.0262139 -0.25474 -0.21935 -0.173725 -0.470671 -0.347601 -0.287222 -0.0276758 -0.275307 -0.236429 -0.132031 -0.0297323 0.13894 0.350767 0.557982 0.254565 0.00179147 -0.184874 0.117086 0.334708 0.142194 0.118303 0.611653 0.697527 0.58398 0.663867 0.455012 0.479408 0.413609 0.505739 0.836053 0.873254 0.877528 0.884282 0.876068 0.901123 0.801848 0.805258 0.713904 0.811243 0.860779 0.908284 0.910749 0.935563 0.871866 0.853363 0.828268 0.899028 0.919634 0.927818 0.910428 0.916198 0.873271 0.906378 0.90582 0.87741 0.806121 0.805643 0.801575 0.843721 0.857856 0.767865 0.713668 0.456437 0.399606 0.298131 -0.00858022 -0.00279262 0.0524943 0.369637 0.020214 -0.327075 -0.500953 -0.366183 -0.555106 -0.360678 -0.234069 0.0073274 0.0127883 0.149893 0.229427 0.747766 0.665208 -0.0455157 -0.358232 -0.385541 0.0394898 -0.232254 -0.214431 0.121513 0.484727 0.568388 0.729682 0.761805 0.45163 -0.00482485 -0.32586 -0.275066 0.0224195 0.562188 0.890246 0.934003 0.810632 0.79537 0.632443 0.561476 0.285674 0.349135 0.393891 0.830725 0.799821 0.921533 0.886991 0.851212 0.758183 0.717164 0.684648 0.73951 0.83387 0.905148 0.941923 0.908774 0.899265 0.868675 0.76237 0.859129 0.787049 0.961362 0.949285 0.921002 0.937056 0.940227 
0.956691 0.987509 0.973416 1 0.987941 0.987241 0.992078 0.971 0.980311 0.978516 0.992182 0.961488 0.935269 0.968743 0.974872 0.964855 0.919245 0.937598 0.900387 0.937059 0.949823 0.929475 0.924672 0.958406 0.960397 0.952145 0.95561 0.945002 0.96562 0.969911 0.966858 0.964702 0.960708 0.968212 0.974355 0.980875 0.979673 0.979692 0.978 0.978379 0.980101 0.965649 0.96179 0.967469 0.964298 0.952747 0.958224 0.923084 0.943798 0.967442 0.933048 0.939283 0.9164 0.927193 0.857225 0.88252 0.836633 0.939217 0.89513 0.932639 0.952486 0.892876 0.765005 0.35693 -0.00778749 -0.30994 0.309595 0.440745 0.451555 0.366009 0.0414427 -0.11456 -0.154319 -0.633083 -0.680338 -0.758768 -0.740446 -0.734734 -0.163426 -0.129492 0.0237051 -0.256394 -0.183149 -0.196509 -0.543292 -0.350892 -0.319108 -0.0376607 -0.298736 -0.256286 -0.141857 0.0149239 0.180695 0.320137 0.522779 0.285254 0.00187032 -0.214901 0.144943 0.364383 0.182524 0.166152 0.646246 0.719123 0.629963 0.66683 0.470351 0.527695 0.440194 0.492835 0.787642 0.856188 0.871268 0.914881 0.901108 0.920687 0.865442 0.814998 0.750049 0.844403 0.922303 0.941013 0.933425 0.939601 0.926289 0.870639 0.871612 0.906824 0.936221 0.958625 0.921963 0.918898 0.898958 0.903834 0.881307 0.874294 0.790793 0.836447 0.827766 0.841592 0.86666 0.796451 0.73199 0.421856 0.411256 0.334807 -0.0334325 -0.0402422 0.0377213 0.320233 0.0499919 -0.363075 -0.534962 -0.365251 -0.546723 -0.386981 -0.253099 0.0102853 -0.0190084 0.104319 0.161721 0.701557 0.634498 -0.102158 -0.365931 -0.371123 -0.0126858 -0.255809 -0.293665 0.0854153 0.487742 0.626962 0.697454 0.763545 0.440646 -0.0881677 -0.387762 -0.326589 -0.0204607 0.528928 0.858594 0.913165 0.800576 0.730877 0.592332 0.518569 0.204202 0.282139 0.390852 0.813143 0.818386 0.88502 0.847931 0.846915 0.718482 0.699246 0.62392 0.652037 0.8199 0.861469 0.913404 0.864366 0.884249 0.807713 0.74352 0.818293 0.812533 0.935272 0.951118 0.944304 0.954878 0.937079 
0.976521 0.975464 0.980161 0.987941 1 0.982794 0.987832 0.977579 0.985656 0.978518 0.991224 0.980243 0.965471 0.977874 0.984135 0.959637 0.910925 0.923985 0.897442 0.945042 0.961083 0.941065 0.934325 0.94308 0.945753 0.948394 0.946383 0.949283 0.975901 0.974532 0.975313 0.971242 0.968421 0.976144 0.981733 0.986609 0.989723 0.98123 0.985087 0.986432 0.994265 0.987518 0.98261 0.981867 0.981923 0.971027 0.975382 0.946187 0.962714 0.977241 0.947651 0.968927 0.93881 0.943444 0.888321 0.893324 0.86957 0.947722 0.902369 0.932877 0.941109 0.907542 0.788921 0.365648 -0.0489699 -0.370968 0.26019 0.430492 0.456791 0.397487 0.0760986 -0.0383734 -0.123267 -0.58925 -0.695348 -0.755735 -0.735391 -0.714602 -0.103081 -0.0530114 0.0875377 -0.182606 -0.161195 -0.163795 -0.508052 -0.307263 -0.258371 0.0235601 -0.205121 -0.175869 -0.0747015 0.0405244 0.227074 0.384191 0.590025 0.321148 0.0504382 -0.14304 0.196202 0.412718 0.223368 0.163516 0.660804 0.758875 0.654525 0.70037 0.503734 0.547346 0.43573 0.540307 0.788687 0.875585 0.907553 0.916155 0.901658 0.923088 0.868476 0.83297 0.773778 0.85155 0.923148 0.937031 0.937695 0.949345 0.913853 0.889452 0.863105 0.914488 0.94455 0.959939 0.943491 0.945278 0.909721 0.921795 0.884875 0.879515 0.806616 0.847183 0.839422 0.879085 0.882683 0.808451 0.763743 0.486133 0.420631 0.322533 -0.0507028 -0.0399719 0.0206249 0.348471 0.0469328 -0.342765 -0.545514 -0.358873 -0.575518 -0.374098 -0.2657 -0.0112868 -0.0349045 0.109854 0.155174 0.732596 0.643182 -0.0992289 -0.337681 -0.418922 0.00599785 -0.233153 -0.260829 0.0901285 0.448911 0.611446 0.720463 0.761586 0.479068 -0.0835059 -0.387007 -0.328944 -0.0158185 0.548449 0.885408 0.923381 0.827457 0.773052 0.629647 0.560717 0.254109 0.296709 0.343662 0.807938 0.791481 0.883675 0.850824 0.859294 0.748855 0.696933 0.617298 0.673752 0.827587 0.904249 0.946183 0.891945 0.905138 0.827913 0.765833 0.857058 0.831494 0.959471 0.970968 0.961478 0.962905 0.95597 
0.965571 0.984308 0.982012 0.987241 0.982794 1 0.989044 0.973474 0.974966 0.974107 0.981846 0.952462 0.928563 0.961908 0.971282 0.95788 0.905526 0.933015 0.910393 0.951381 0.95061 0.926625 0.918486 0.942605 0.944527 0.952034 0.945555 0.931308 0.953154 0.968603 0.965182 0.962231 0.958931 0.970027 0.976671 0.983145 0.980468 0.983044 0.982458 0.984294 0.980733 0.967777 0.969219 0.968199 0.968826 0.967475 0.95678 0.915294 0.941265 0.959145 0.928963 0.93241 0.905846 0.916602 0.838922 0.878966 0.833058 0.935055 0.898742 0.925173 0.933299 0.893674 0.802041 0.380508 0.0152394 -0.300651 0.346466 0.441712 0.444687 0.357145 0.0713643 -0.0825572 -0.135418 -0.627693 -0.691639 -0.753656 -0.711582 -0.70249 -0.14966 -0.138232 0.00359883 -0.267813 -0.204851 -0.209232 -0.524663 -0.370981 -0.318303 -0.0476426 -0.314284 -0.22787 -0.112582 -0.000283573 0.159925 0.351519 0.522467 0.262095 0.0170041 -0.178689 0.151706 0.361485 0.166116 0.176184 0.626478 0.704439 0.603984 0.668673 0.475581 0.514188 0.407799 0.492733 0.799883 0.855137 0.853628 0.895285 0.878878 0.94554 0.846249 0.817315 0.727944 0.817805 0.899522 0.929937 0.9305 0.939618 0.903694 0.863156 0.860583 0.886274 0.907433 0.946526 0.91088 0.915074 0.892541 0.902053 0.90019 0.870822 0.799687 0.797656 0.781126 0.828154 0.85371 0.765254 0.709984 0.398858 0.410157 0.298127 -0.0267971 0.00289891 0.0899168 0.348713 0.0505148 -0.326227 -0.514839 -0.345511 -0.541794 -0.355738 -0.234425 0.0114863 0.0196929 0.12544 0.20186 0.694891 0.644533 -0.0632729 -0.352844 -0.35024 0.0141234 -0.253364 -0.297255 0.09195 0.48664 0.599528 0.731072 0.785814 0.419217 -0.0500928 -0.40091 -0.325375 -0.0342721 0.512077 0.862971 0.926245 0.783728 0.748034 0.601008 0.509154 0.197669 0.270495 0.352626 0.786993 0.761933 0.870838 0.84712 0.822934 0.717102 0.709724 0.669531 0.687489 0.782966 0.855214 0.914801 0.882381 0.88131 0.827549 0.754397 0.812523 0.77137 0.936067 0.94328 0.925474 0.950656 0.927125 
0.963274 0.979899 0.98815 0.992078 0.987832 0.989044 1 0.98212 0.991842 0.974205 0.988714 0.955933 0.947027 0.97466 0.979992 0.95636 0.902229 0.921059 0.908168 0.952187 0.953681 0.935586 0.932388 0.951174 0.955161 0.951805 0.946898 0.946357 0.965388 0.97227 0.973196 0.970455 0.973737 0.979371 0.982071 0.986874 0.985916 0.988711 0.985773 0.992184 0.98619 0.973385 0.973624 0.977532 0.975977 0.965929 0.967158 0.919855 0.945677 0.965965 0.935022 0.948591 0.914294 0.923689 0.855901 0.880947 0.838307 0.928061 0.889763 0.933 0.943356 0.885341 0.769859 0.340465 -0.0657873 -0.347712 0.300252 0.410989 0.43017 0.353878 0.0186224 -0.124026 -0.161781 -0.647028 -0.719445 -0.781258 -0.761501 -0.741387 -0.175877 -0.1562 0.00134302 -0.297104 -0.239865 -0.215531 -0.557637 -0.393046 -0.348319 -0.0667088 -0.310229 -0.281587 -0.169083 -0.0306511 0.138738 0.304204 0.515763 0.239204 -0.021848 -0.240403 0.116174 0.331446 0.145339 0.120753 0.615104 0.7019 0.587037 0.661393 0.456552 0.487645 0.412711 0.47568 0.789883 0.864299 0.878369 0.89912 0.880321 0.905851 0.841066 0.797303 0.736331 0.825465 0.893357 0.91582 0.916387 0.929438 0.892362 0.85668 0.829954 0.888442 0.92746 0.940921 0.908272 0.914252 0.879657 0.896483 0.883327 0.872268 0.779456 0.800234 0.81515 0.831471 0.849585 0.762958 0.696236 0.402221 0.384262 0.289939 -0.0634854 -0.0764406 0.0202847 0.314427 -0.00402998 -0.367196 -0.561809 -0.387666 -0.59202 -0.416934 -0.300661 -0.0269789 -0.043196 0.0732264 0.156028 0.699036 0.605808 -0.114555 -0.397033 -0.421126 -0.0391651 -0.28061 -0.29553 0.0704369 0.459757 0.578576 0.702734 0.744607 0.404034 -0.105154 -0.417315 -0.35246 -0.0385443 0.511521 0.865798 0.909509 0.781427 0.740005 0.571218 0.49487 0.191708 0.270755 0.370623 0.815446 0.788889 0.88231 0.8442 0.831319 0.713646 0.690145 0.630263 0.672709 0.813986 0.863116 0.918588 0.87412 0.878911 0.81239 0.723051 0.820187 0.776743 0.935943 0.938837 0.921408 0.944173 0.926832 
0.953894 0.954912 0.978084 0.971 0.977579 0.973474 0.98212 1 0.99331 0.95937 0.979516 0.951148 0.955064 0.967658 0.987628 0.965715 0.918867 0.927594 0.928996 0.953788 0.951223 0.929989 0.928376 0.928258 0.94591 0.948303 0.938507 0.936615 0.960281 0.976508 0.966619 0.974915 0.968985 0.976712 0.969616 0.971637 0.976699 0.974657 0.974596 0.988568 0.981761 0.974691 0.969252 0.98246 0.983041 0.957961 0.960389 0.917412 0.944923 0.965805 0.945296 0.949559 0.925053 0.936264 0.884266 0.906844 0.881081 0.933493 0.912999 0.953817 0.934754 0.914135 0.808911 0.392715 -0.00933622 -0.324258 0.318444 0.434075 0.463045 0.444083 0.152453 -0.07878 -0.0604246 -0.578036 -0.676223 -0.696432 -0.713448 -0.654381 -0.0681288 -0.055273 0.126528 -0.187533 -0.143103 -0.108936 -0.465442 -0.285223 -0.243558 0.0874707 -0.186199 -0.148019 -0.0729711 0.085169 0.244457 0.406795 0.614344 0.341196 0.0737361 -0.146591 0.17711 0.371874 0.218392 0.201991 0.688983 0.769143 0.617388 0.762365 0.547741 0.579238 0.499022 0.594506 0.836266 0.915979 0.906976 0.944516 0.905872 0.918907 0.87863 0.875741 0.789264 0.880025 0.915404 0.93776 0.935558 0.944823 0.892026 0.885346 0.831865 0.911222 0.946147 0.961041 0.919315 0.944078 0.906972 0.925296 0.909636 0.915007 0.822648 0.826076 0.814035 0.886902 0.896274 0.811565 0.751737 0.491905 0.43185 0.397818 0.0187426 -0.0156091 0.0784768 0.3937 0.0553566 -0.261576 -0.488274 -0.268678 -0.523258 -0.310494 -0.277727 0.0283818 0.0146891 0.154748 0.200531 0.736801 0.633964 -0.15676 -0.314345 -0.45566 -0.0250129 -0.215421 -0.203972 0.19835 0.522241 0.654339 0.776924 0.766404 0.425854 -0.040826 -0.351079 -0.303403 0.0563297 0.582426 0.919566 0.940828 0.83354 0.797113 0.627688 0.516769 0.249761 0.346394 0.375111 0.858296 0.76891 0.87477 0.846888 0.829303 0.766579 0.71294 0.679753 0.711934 0.856997 0.877559 0.936269 0.89897 0.908953 0.844016 0.757537 0.848495 0.791201 0.94858 0.948434 0.938839 0.957042 0.929329 
0.967825 0.960527 0.986531 0.980311 0.985656 0.974966 0.991842 0.99331 1 0.972307 0.986781 0.963142 0.964667 0.981042 0.991541 0.963823 0.917174 0.922023 0.915466 0.959527 0.96301 0.942484 0.945598 0.950674 0.961322 0.95876 0.951496 0.957056 0.974864 0.984342 0.982111 0.983962 0.984228 0.988714 0.984148 0.985441 0.988353 0.987416 0.986854 0.991907 0.989775 0.983975 0.980497 0.990351 0.987829 0.966896 0.974862 0.937197 0.959401 0.97836 0.957291 0.965584 0.938875 0.944368 0.895718 0.915654 0.885554 0.942519 0.912777 0.950364 0.948321 0.911403 0.803112 0.384509 -0.046857 -0.340681 0.317852 0.447211 0.457656 0.421248 0.0945629 -0.0767371 -0.0868057 -0.588066 -0.685816 -0.726193 -0.722944 -0.683401 -0.0894451 -0.0758308 0.0965894 -0.21875 -0.16637 -0.130932 -0.492205 -0.314591 -0.262549 0.0331868 -0.210183 -0.198004 -0.100102 0.0553774 0.218181 0.366649 0.584816 0.31551 0.0484223 -0.181458 0.163345 0.372457 0.202009 0.15993 0.665902 0.751615 0.627141 0.722961 0.510374 0.543097 0.481069 0.560058 0.824792 0.908342 0.91529 0.926568 0.90052 0.901368 0.863625 0.837948 0.780047 0.865503 0.902968 0.924003 0.925336 0.933663 0.891646 0.870722 0.831336 0.911524 0.951962 0.953985 0.919495 0.941278 0.902841 0.925741 0.90355 0.906138 0.82175 0.835089 0.839162 0.8788 0.887345 0.802427 0.746208 0.489038 0.438305 0.371342 -0.00192977 -0.033223 0.0467471 0.387408 0.0455227 -0.294609 -0.507049 -0.315462 -0.548764 -0.346998 -0.27453 0.0264955 -0.00873988 0.137018 0.193105 0.754365 0.639938 -0.118781 -0.327997 -0.433384 -0.00692761 -0.211251 -0.206012 0.16542 0.508744 0.623854 0.755519 0.766202 0.443512 -0.051567 -0.358636 -0.293343 0.0489696 0.580397 0.913366 0.929269 0.830794 0.793828 0.619043 0.542795 0.268961 0.347815 0.406732 0.859774 0.806699 0.89687 0.863379 0.8554 0.772004 0.728075 0.667965 0.716554 0.863194 0.894179 0.944617 0.905396 0.912252 0.845907 0.755523 0.863264 0.805853 0.955772 0.950019 0.93638 0.956032 0.943938 
0.978257 0.966295 0.972655 0.978516 0.978518 0.974107 0.974205 0.95937 0.972307 1 0.987231 0.981149 0.949004 0.989742 0.97834 0.976558 0.942554 0.956628 0.92166 0.968327 0.986761 0.961296 0.963262 0.969916 0.981235 0.981384 0.976428 0.976196 0.97433 0.980064 0.978604 0.966135 0.974482 0.982904 0.982747 0.984088 0.983198 0.974522 0.982739 0.96482 0.978649 0.970161 0.980106 0.972974 0.964309 0.946537 0.971149 0.960649 0.97685 0.988096 0.977347 0.964265 0.957254 0.950674 0.881063 0.927842 0.887079 0.971635 0.94637 0.950669 0.972347 0.949281 0.843667 0.477321 0.0758415 -0.255909 0.385682 0.556172 0.518797 0.459551 0.122292 0.0203543 -0.0223832 -0.542498 -0.598274 -0.692553 -0.635098 -0.634014 -0.0469422 -0.000631195 0.106188 -0.159551 -0.0810341 -0.100779 -0.434065 -0.248003 -0.19968 0.00301859 -0.203337 -0.173668 -0.0307205 0.0933864 0.252009 0.394119 0.523172 0.356218 0.112619 -0.0862888 0.212175 0.408383 0.244386 0.211623 0.683929 0.75973 0.703323 0.705525 0.529402 0.587206 0.529856 0.568001 0.857365 0.87714 0.897482 0.903959 0.919306 0.91265 0.869432 0.838962 0.785356 0.858612 0.92102 0.935644 0.952866 0.933716 0.928603 0.850481 0.880409 0.921011 0.935813 0.943487 0.939761 0.951323 0.928178 0.933306 0.898407 0.878103 0.858147 0.852745 0.836179 0.893706 0.907763 0.85545 0.800448 0.53487 0.539308 0.40566 0.0860362 0.063152 0.163389 0.456979 0.182783 -0.248927 -0.415357 -0.270393 -0.461496 -0.287035 -0.119814 0.139412 0.140985 0.223595 0.319024 0.762674 0.730536 -0.00620186 -0.258324 -0.272285 0.0896879 -0.163859 -0.194851 0.169182 0.541846 0.689153 0.766539 0.81791 0.569612 0.0451417 -0.303101 -0.201393 0.0599529 0.584131 0.880552 0.925867 0.85909 0.830267 0.70296 0.632545 0.330977 0.373288 0.406002 0.806071 0.834897 0.914157 0.872409 0.900938 0.787617 0.78163 0.694488 0.740922 0.844672 0.894972 0.944495 0.917196 0.909793 0.86154 0.793035 0.876663 0.86353 0.968117 0.957374 0.94953 0.936253 0.96047 
